,RSZYD17042756_A,RSZYD17042757_A,RSZYD17042759_A,RSZYD17042760_A,RSZYD17042761_A,RSZYD17042762_A,RSZYD17042763_A,RSZYD17042764_A,RSZYD17042765_A,RSZYD17042766_A,RSZYD17042767_A,RSZYD17042768_A,RSZYD17042769_A,RSZYD17042770_A,RSZYD17042771_A,RSZYD17042773_A,RSZYD17042774_A,RSZYD17042775_A,RSZYD17042776_A,RSZYD17042777_A,RSZYD17042778_A,RSZYD17042779_A,RSZYD17042780_A,RSZYD17042782_A,RSZYD17042783_A,RSZYD17042784_A,RSZYD17042785_A,RSZYD17042786_A,RSZYD17042789_A,RSZYD17042790_A,RSZYD17042792_A,RSZYD17042793_A,RSZYD17042795_A,RSZYD17042796_A,RSZYD17042797_A,RSZYD17042798_A,RSZYD17042799_A,RSZYD17042801_A,RSZYD17042803_A,RSZYD17042805_A,RSZYD17042809_A,RSZYD17042810_A,RSZYD17042811_A,RSZYD17042813_A,RSZYD17042816_A,RSZYD17042817_A,RSZYD17042818_A,RSZYD17042821_A,RSZYD17042822_A,RSZYD17050346_A
K01998,4.27403660033184e-05,7.24730147833451e-05,0.000163137309618051,0.000121332890272446,0.000145835192464173,6.92479166835766e-05,7.23604357667716e-05,6.33850298170501e-05,0.000140451534719297,0.000147278441825194,0.000118282317120179,8.84838760578174e-05,0.000105678327609916,5.86003020542015e-05,9.51235781030859e-05,2.97567888401806e-05,0.000159576134588346,8.07109239303023e-05,9.21374628167369e-05,4.25822516796958e-05,8.021267463865e-05,6.27871769875953e-05,0.00014247309348695,3.11726209260532e-05,9.37104995735816e-05,4.42642871848418e-05,3.68703549319164e-05,3.98826368856425e-05,0.000157410502568228,7.1259613976075e-05,7.22670656924453e-05,3.20895300250971e-05,2.73269736944608e-05,0.000119635808859556,6.62300380492782e-05,5.27865964195976e-05,5.88039751678229e-05,4.76733415863651e-05,6.05924616577564e-05,2.51497782328334e-05,0.000169299386880137,0.000121943261492684,7.18738329250352e-05,7.6062438349509e-05,4.3287160600765e-05,4.38121509352923e-05,0.000133437844774098,4.39164793702107e-05,0.000146895671834905,4.07201544188785e-05
K01999,0.000228380380245811,0.000198103526620663,0.00018652001344328,0.000143263316741928,0.000172886799811337,6.5840771240139e-05,7.87251780676105e-05,9.4938096497294e-05,0.000161885265965301,0.000192338136107239,0.000168595663479327,9.24882725938301e-05,0.000119864931259961,7.5347188467868e-05,0.000196142132549806,4.92496020851783e-05,0.000186964876735179,9.10216889109651e-05,0.000135455557587476,6.91773444164162e-05,0.0001337241340658,0.000194506874408229,0.000165088681307467,3.9677161158465e-05,0.000181017756097154,5.26155874617001e-05,5.30357560798052e-05,6.24217252590028e-05,0.000181099065583467,0.000134556850640447,0.000122837606104027,5.62508414405615e-05,3.61700509306504e-05,0.000152375478790113,8.77790487946609e-05,7.92226764220648e-05,9.4510903928771e-05,9.93025358142315e-05,0.000103022334469209,4.82625578068046e-05,0.000216995014157797,0.000131961593342723,8.9293310979933e-05,8.86129068729481e-05,8.4083869580299e-05,7.31633598836233e-05,0.000138819492405397,5.02074781865372e-05,0.000159511765494064,5.04117300630453e-05
K02000,5.96823012040006e-05,2.89514942362662e-05,5.06604441490506e-05,5.27915758417435e-05,1.88172317574303e-05,0.000101012374513643,7.12824021171359e-05,0.000115740327058661,5.13068584087236e-05,4.25398175829934e-05,6.71700968786919e-05,2.10648602118004e-05,1.27624986103943e-05,1.04065576522494e-05,7.09209565863862e-05,3.89131126488772e-05,6.70673116529185e-05,1.34138241482046e-05,6.70162028954751e-05,2.39029911151623e-05,6.29180529493693e-05,5.78490846638789e-05,8.76201089721992e-05,4.27746850829123e-06,0.000168853706530912,1.06549820008402e-05,2.95842393769348e-05,0.000101144573907505,4.5024197073006e-05,5.85806095691373e-05,7.64041223235835e-05,9.50133545984818e-05,4.459646037771e-05,4.09090393523212e-05,6.55692251359663e-05,7.84565777745335e-05,1.74805234050338e-05,1.74729974214727e-05,7.84347270851234e-05,8.31245539730804e-05,2.47814988295443e-05,2.10942769213164e-05,9.78051166122264e-05,6.06068091769882e-05,5.04822233543064e-05,9.16262240777403e-05,2.1126421771869e-05,0.000114095289279829,8.92656777775446e-06,9.9956813100469e-05
K02001,6.63522016139723e-05,9.77293755930826e-05,9.31533191208445e-05,5.92496853318512e-05,3.51681986828145e-05,0.000135063674304286,9.91361660235847e-05,0.000132794577888736,6.88660608332572e-05,7.46972075262769e-05,6.31953032366727e-05,1.95139741713266e-05,1.28826703231113e-05,2.1199005423454e-05,9.32204496260922e-05,4.22582474050428e-05,7.81507234515951e-05,1.97420116215174e-05,8.28124113686373e-05,2.87004713845952e-05,0.000100003664400648,5.85766195630913e-05,8.34812851355891e-05,5.9235816354377e-06,0.000103304217786387,1.85504464403028e-05,2.69869876891036e-05,0.000119548262789939,5.21440009738425e-05,7.83944685217474e-05,0.000114521689049361,0.000116154237807403,4.80209501275573e-05,5.88576796644219e-05,9.24383388684957e-05,0.000129158447349224,2.47711665176869e-05,2.47553448960783e-05,0.000120357697140144,0.000139012959883975,2.83314617599165e-05,2.47585640291372e-05,0.000107452375668144,6.3457245862326e-05,8.5922924923228e-05,0.000196345833694026,2.71921750974467e-05,0.000144945669348428,1.15082088167782e-05,0.000181569733605544
K02002,6.7749203775502e-05,9.40840922521291e-05,0.000122079635133561,5.4162740002965e-05,3.36994651485942e-05,0.000132722663819157,8.60825915144955e-05,0.000144858662265282,6.75483771674284e-05,5.30626684292139e-05,6.90629042975462e-05,1.86893559161333e-05,1.49448642585998e-05,1.83893177158607e-05,0.000100359611385171,4.02892818757771e-05,7.93113746699253e-05,1.49782208107669e-05,7.69313763357265e-05,2.80821456455415e-05,8.73429671173874e-05,6.06299383202018e-05,7.55178777812281e-05,4.04905107503932e-06,0.000106760542567553,1.66438205536363e-05,2.3937533316337e-05,0.000115413735573018,5.27929985921873e-05,8.34544894515763e-05,0.000105203675633023,0.000120655389896186,5.26156957173043e-05,6.40804103939529e-05,0.000100176027082007,0.000131240548713968,2.24805411760113e-05,1.92269137607561e-05,0.000110648956788193,0.000108029632099684,2.95096692666094e-05,2.29515854744801e-05,0.000103274962588216,6.55180736672825e-05,8.26363473060543e-05,0.0001832149876431,2.71318245960966e-05,0.000141519626223518,1.02694284193171e-05,0.000155410639424423
K02003,0.00122151826572614,0.00117273106566828,0.00134609996779151,0.00196192267124131,0.00142734713899928,0.00145906605726082,0.00144386297141615,0.00129978632866473,0.00184493151745461,0.00153396584206727,0.00191599606250462,0.00184183656042827,0.00159230507609903,0.00104952455845512,0.00128344721541207,0.00119030894505818,0.00137943160793846,0.00125327994379304,0.00147112278745284,0.0012444345834717,0.00147249612712768,0.0014421107529571,0.00158375313622659,0.00124906587847833,0.000675889063542997,0.00138862082764541,0.00121814085271619,0.00117448883979651,0.00150174561832289,0.00116836384488597,0.00145945409937836,0.00132059733387499,0.00107227418629361,0.00171873527232063,0.00142160903951972,0.0014392792398806,0.00123492102835547,0.00147633247847916,0.00121146356933752,0.00120927303779467,0.00160259463923607,0.00157868378008751,0.00130660356367817,0.00146488715884977,0.001170359890769,0.00126019295894371,0.00161693715795224,0.00124809038590241,0.0013767314224426,0.00109389321187382
K02004,0.00285774515979977,0.00211683616655765,0.0027619595472977,0.00322771944498313,0.00203663918891041,0.00341740739327479,0.0031294973626125,0.00309830359365769,0.00278594151575796,0.00253216930800879,0.00251131626452417,0.0030858829727576,0.00184833005863518,0.00191629023008837,0.00293044743423837,0.00210844272585219,0.00241643748570986,0.00167158736205913,0.00283369589739385,0.00248801851590968,0.00299656579870545,0.0028845899421268,0.00324864017634722,0.00163427597516597,0.00099432576450574,0.00204248262237657,0.00156674544806553,0.00268125111997571,0.00231551335544767,0.00224966383186392,0.00321592253357434,0.00316800895583525,0.00182426164097103,0.00263770177969525,0.00283978448966854,0.00296828693814664,0.0020108035238478,0.00215135216116005,0.00282259541542127,0.00335372113300226,0.00253361313011129,0.00192830957712739,0.00283909139374825,0.0028007789168084,0.00310620444109976,0.00322802235801488,0.00227168470255872,0.00299562550025909,0.00153401881673194,0.00315789043916969
K02006,0.000144890781248512,0.000264924986303934,0.000544416188214632,0.000805566406772465,0.000500144375353713,0.000187652368026982,0.000241727607096737,0.000211981584849702,0.000553074538448223,0.000635623116829728,0.000625221194318147,0.000376547356669213,0.000417237402320724,0.000214806454806747,0.000213993648420014,0.000115540751988745,0.000562570039471414,0.000285094568804284,0.00043530210043426,0.000171517228412662,0.000313090015721729,0.000293822523269521,0.000525079553459038,0.000133244884335134,0.000410338378258739,0.000131232389728836,0.000124577690999745,0.00015766875858793,0.000521428838342786,0.000252790632099216,0.000279429005821654,0.00017741829120025,9.96901280270815e-05,0.000502016518440561,0.000251795052854241,0.000239461080336186,0.000194422837835807,0.000213888263520953,0.000158782588113411,0.000112316598759751,0.000696726335853793,0.000529763431260973,0.000286890981190531,0.000261851796168978,0.000154853286118944,0.000112225248604135,0.000485870688199522,0.000113781465283198,0.000495773704450287,8.54200239909842e-05
K02007,1.9953687893733e-05,6.98810620314855e-06,2.90668981275712e-05,3.46066537072927e-05,9.03182522152579e-06,6.7369427564115e-06,1.83183279173559e-05,1.22694516198027e-05,4.04084858243915e-05,2.10668223210514e-05,7.238450854423e-05,2.66173294866702e-05,1.32867517108696e-05,1.32352316250741e-05,1.84924141567053e-05,8.72973398398332e-06,2.67444615058951e-05,1.59043935048914e-05,2.38516375045468e-05,2.05403124342601e-05,1.7705242555607e-05,1.2560028400791e-05,4.4525926427792e-05,6.73289177777554e-06,7.78186164693774e-05,1.4241440421958e-05,1.28456462626982e-05,1.44512888297461e-05,2.22331959349221e-05,2.26921163488163e-05,1.32255984658451e-05,5.25615761687647e-06,7.18961586207868e-06,2.91550941160336e-05,9.31486245744873e-06,8.57115737546554e-06,5.84975410139738e-06,6.94334404448732e-06,4.60460368172314e-06,1.11989615516686e-05,3.52815536068017e-05,1.4420258374689e-05,1.26117643589383e-05,1.23854101079955e-05,1.05779623265805e-05,1.72089292867737e-05,1.59210515022709e-05,1.34219270133899e-05,2.32878288989262e-05,3.31988216796874e-06
K02008,9.30015690208929e-05,0.00019313451078032,0.00034270555768501,0.00050694042857767,0.000340874264360905,0.000120066246051782,0.000149289658102208,0.000132133517673036,0.000351888621275682,0.00046240927866057,0.000374823172384402,0.000247710197041842,0.000267581913194011,0.000129278104900275,0.000143980977660536,7.37747413534042e-05,0.000411380083117229,0.000171448870697119,0.000271872174637779,0.000114900947934239,0.000230983965906491,0.000200976132592998,0.000329387007612838,7.95057361523085e-05,0.000275277974722322,8.85686879750961e-05,8.28151720833377e-05,0.000100322718411459,0.000367505163508482,0.000164922956649976,0.000186026561205797,0.000109806632168092,5.87910130958689e-05,0.00028491255128143,0.000151199750861459,0.000143196095894403,0.000118458685019765,0.000124164095951633,8.50674356005599e-05,7.39309883409973e-05,0.0004970512146981,0.000411254699624398,0.000195801213205557,0.000168344665314257,9.97060052260756e-05,7.9718784522655e-05,0.00028725746660996,7.28262604097294e-05,0.000350797037836284,5.5537125396668e-05
K02009,1.12024131534313e-06,1.36114442498653e-06,2.38817945221818e-06,4.81372571992284e-06,1.05105854422687e-06,1.08430151237662e-06,2.10996043015161e-06,4.47535817779186e-06,1.08694205549722e-05,8.81529338926922e-07,1.95896344653413e-06,3.73783504915195e-06,1.41034723212915e-06,2.66729699529288e-06,2.85423603000124e-06,1.39369345243678e-06,6.90267563054004e-07,7.22853817759862e-07,2.36626861480301e-06,4.18540916796577e-07,1.89216963645275e-06,7.02039618287643e-07,1.18802124333249e-05,0,6.18701686304325e-05,1.56267430210502e-06,4.97722574208614e-07,7.37694661670422e-07,1.54176703014164e-06,7.83073300265706e-07,1.62524954323552e-06,1.12030908570048e-06,1.01972279152465e-06,2.89841738958919e-06,1.88904889541568e-06,1.12028155484984e-06,3.26302854843501e-07,7.07679137363817e-07,2.33851574101701e-06,2.70232714522034e-06,1.53121876481957e-06,5.31811522679199e-07,1.75220852316756e-06,1.63902130528127e-06,2.30698452882336e-06,5.34711596393428e-06,2.26381373858987e-06,4.60901222394548e-06,1.31464942678852e-06,1.16740942401232e-06
K02010,4.00183011845106e-05,3.28465842652278e-05,0.000121950034464729,7.39499181547399e-05,8.45216501210742e-05,1.53153350229756e-05,3.94824584765301e-05,6.82592394626987e-05,6.14231197934045e-05,6.47435813191717e-05,6.31824136212219e-05,5.89302161465329e-05,6.43576272875527e-05,2.86139043197491e-05,5.6246846809974e-05,1.24692397775191e-05,8.74543927823209e-05,2.50971323972996e-05,5.29989902003875e-05,5.06436496484635e-05,5.13038382460144e-05,2.35559465974655e-05,6.29457740581885e-05,2.3206604471646e-05,7.05643539975344e-05,4.38630704843575e-05,4.29368745760465e-05,3.7812475814989e-05,7.77655031397662e-05,7.0204312067107e-05,7.33053560154498e-05,1.84652320392582e-05,1.37950602556379e-05,6.23640802644123e-05,4.90791341564433e-05,3.49330395504637e-05,4.62639528898918e-05,4.0267668448476e-05,5.89858207955763e-05,2.63075976066091e-05,9.24879633420007e-05,6.55630170777967e-05,4.49139425196684e-05,3.05309752269552e-05,2.38168599520801e-05,3.52921862808808e-05,6.83148858531762e-05,2.50238685515292e-05,5.92379041839627e-05,4.05200286216368e-05
K02011,5.66661757288732e-05,6.70972345034696e-05,0.000177991797147499,0.00011885872535336,9.02731928180366e-05,2.54618679637777e-05,5.92118251750225e-05,7.83577374077313e-05,0.000111397802360967,9.33329507514585e-05,6.8039042610605e-05,7.84800924168508e-05,0.000105726325181138,6.67252025890328e-05,8.20792088727061e-05,3.15190552594652e-05,0.000142578738865284,8.9692317637461e-05,7.30721975136353e-05,6.1498763280995e-05,7.19676177776425e-05,6.03898555191737e-05,9.17302386250926e-05,2.51158524271819e-05,2.4793633211755e-05,5.63759861488043e-05,4.19615804472559e-05,4.86636347680087e-05,9.24332120740045e-05,8.55249008094828e-05,8.04084353507748e-05,3.81300534869115e-05,3.56705317013673e-05,9.0694530372742e-05,6.59549472490858e-05,4.79183890964068e-05,8.28820721138332e-05,7.088178199328e-05,6.88556825783835e-05,3.51267210891359e-05,0.000112200079895553,7.55919533621363e-05,5.65376725302359e-05,6.26758777897605e-05,3.53727113261092e-05,4.47947619673422e-05,0.000111978687009425,3.26730448678394e-05,0.000116121904143591,4.44348417948171e-05
K02012,6.56829262179736e-05,7.94288599691965e-05,0.000154390628009529,0.000137533625853737,0.000104453271056314,2.46213740123235e-05,6.18573387070978e-05,9.26801372559886e-05,0.000111263837201532,0.000100071350652509,7.53471544483351e-05,0.000101722209545362,0.000133223587975379,6.8152631354686e-05,8.20902045772619e-05,3.23143057082625e-05,0.000152960493969319,8.56277342307103e-05,9.11478718493544e-05,7.2472560184717e-05,8.72869059904134e-05,6.99534908665238e-05,9.57169529236078e-05,3.16769283253921e-05,2.15230313091042e-05,7.37053488858936e-05,6.94978833105351e-05,6.27667937768727e-05,0.00012209499009086,0.000100969812869859,0.000101603587113134,4.62208387767768e-05,3.54589603264599e-05,0.000121065014647278,8.89249301499399e-05,6.4012029106178e-05,0.000100590678270201,7.56147426749232e-05,7.17016696369583e-05,4.49750587375441e-05,0.000128216426854136,9.33852545126204e-05,7.91340010572977e-05,6.05090857855137e-05,4.32090625414919e-05,5.43244801488482e-05,0.000150638778719365,4.64928501886242e-05,0.000134160410418679,7.29234807066414e-05
K02013,0.000426945498544473,0.000326463667128659,0.000394288714548419,0.000412332299768918,0.000331038233305015,0.000366144937221821,0.000409674252719206,0.000476367355248808,0.000400416072531994,0.000379830069539171,0.000588811923533051,0.000485992026567362,0.000337169910367759,0.000305173031461984,0.000351208784078866,0.000305686122647505,0.000445855869898639,0.00030477752540278,0.000336732811567457,0.000379505494159977,0.00029874421748082,0.0004225128230562,0.000408340237779667,0.000334479387744702,0.00030555882713908,0.000301446887454972,0.000395661769756226,0.000385799633003085,0.000379708156580499,0.000476491684966204,0.000372980506916582,0.000325110060339924,0.000294675612385853,0.000413414801860098,0.000385174921948546,0.000339221549158976,0.000317131512967363,0.000298356185157056,0.000367510492704902,0.000358528925627647,0.000389085673182202,0.000363302095851159,0.000310653147844533,0.000388690749543642,0.000290633060559315,0.000318875039713675,0.000326766005299253,0.000330969298902912,0.000308140904740985,0.000359676732476853
K02015,0.000552715502363696,0.000480530845148569,0.000538503178368985,0.000479475035463033,0.000355678798286434,0.00040002631902935,0.000521653608425699,0.000500922775318206,0.000513513900962261,0.00044808936521426,0.000719546553357524,0.000544077808471054,0.000334589617373856,0.000337652323461447,0.000478513335837821,0.000288612435965181,0.000516992921234338,0.000322802348700967,0.000398604003855618,0.000427573388648061,0.000386461774652573,0.000501380448548246,0.000515619481563762,0.000349142922383407,0.000429244909412867,0.000321176789130325,0.000411421322188951,0.000438873385933005,0.000385310814028189,0.000547507557301241,0.000469559874429302,0.00041225644873045,0.000286595176129917,0.000477715875357523,0.000499964285756556,0.000473831553876088,0.000378487429189935,0.000316336598958589,0.000475569558930041,0.000408088379408863,0.000452607507722473,0.000385033561142601,0.000385822531399636,0.000541326925364045,0.000371577937591474,0.000524555300758165,0.000374487793646192,0.000386628279061964,0.000325495827010875,0.000424413625719182
